GeneID	GSM8279311	GSM8279313	GSM8279314	GSM8279315	GSM8279316
105377513	0	0	0	0	0
105377514	0	0	0	0	0
105377515	0	0	0	0	0
56884	13	10	3	8	7
101928052	0	0	1	0	0
105377516	0	0	0	0	0
100616234	0	0	0	0	0
92345	754	612	582	611	623
101928081	3	1	4	5	6
105377517	0	0	0	0	0
4886	151	126	93	95	87
4889	0	1	0	0	0
84076	0	0	0	0	0
55319	670	503	417	487	496
55016	85	76	64	69	68
107986325	0	0	0	1	0
23520	10	6	4	1	5
100505989	0	0	0	0	1
100506013	0	0	0	0	0
391712	0	0	0	0	0
152756	4	3	2	3	1
166655	0	0	0	0	0
201931	2159	1896	1987	2203	2183
11275	1046	920	847	943	907
2713	5	6	5	8	5
6307	7810	7093	4068	4574	5240
105377519	0	0	0	1	0
1363	967	810	674	714	744
693163	0	0	0	0	0
105377520	0	0	0	0	0
101928151	4	1	3	1	1
101928131	0	0	0	0	0
105377521	0	0	0	0	0
7092	0	2	3	3	0
50859	4	7	5	1	3
105377523	0	0	0	0	0
11199	27	27	41	62	35
105377524	2	2	0	0	2
55601	687	642	301	344	390
91351	933	832	667	708	781
107986198	1	0	0	1	0
23022	3187	2685	2703	3009	2992
107986199	0	0	0	0	0
102723331	3	2	2	2	3
84869	1227	1080	903	1024	1012
107986200	0	0	0	0	1
105377527	0	0	1	0	0
57630	1317	1156	1024	1153	1231
105377529	0	0	0	0	0
4750	1366	1249	998	1087	1065
1182	9476	8376	7406	8174	8116
54969	1221	944	789	881	852
107986240	0	0	0	1	0
105377530	0	0	0	0	0
100506085	0	0	1	0	0
9848	2164	1843	1778	1891	1849
51166	337	299	206	237	246
107986326	24	20	9	18	17
101928223	0	0	0	0	0
107986241	0	0	0	0	0
100506107	3	3	2	3	5
100506122	0	0	0	0	0
102466953	0	0	0	0	0
105377534	0	0	0	0	0
101928288	0	0	0	0	0
105377535	0	0	0	0	0
105377536	0	0	0	0	0
441052	0	0	0	0	0
442117	4	3	2	5	4
105377537	0	0	0	0	0
101928314	0	0	0	0	0
107986201	0	0	0	1	0
101930370	202	150	142	172	151
51809	2154	1852	1439	1639	1807
100422849	0	0	0	0	0
3148	771	656	442	517	562
105377541	0	2	0	0	0
105377540	62	56	31	36	35
8819	629	548	493	523	538
101928383	0	2	0	1	1
11341	1	0	2	2	2
112268474	0	0	0	0	1
112267917	2	3	0	0	0
101928409	0	2	0	0	0
9464	14	13	12	10	8
79804	5	3	0	1	2
107986203	0	0	0	0	0
101928478	0	0	0	0	0
105377543	0	0	0	0	0
105377544	0	0	0	1	0
105377546	0	0	0	0	0
107986204	0	0	0	0	0
101928509	15	12	6	4	8
26269	660	581	437	441	508
80817	441	411	260	338	327
105377547	0	1	0	0	0
100423042	0	0	0	0	0
3248	1	1	1	3	0
105377548	0	0	1	0	0
105377549	0	0	0	1	0
105377551	0	1	0	0	0
8001	3	5	4	6	0
101928551	0	0	0	0	0
11086	1	0	0	0	0
105377552	0	0	0	0	0
2823	38	27	20	26	29
101928590	0	0	0	0	0
107984113	0	0	0	0	0
116966	769	670	436	500	492
132851	89	77	54	57	64
140458	6	3	0	2	2
60559	6009	5133	4200	4898	4807
105377555	0	2	0	0	0
7424	1019	891	427	481	538
105377556	0	0	0	0	0
105377557	0	0	0	0	0
55247	18	13	24	17	12
105377558	0	0	0	0	0
175	667	495	525	564	562
285500	12	5	9	12	8
105377559	0	1	1	0	0
285501	0	0	0	0	0
105377560	0	0	0	0	0
101928656	0	0	0	0	0
105377561	0	0	0	0	0
105377562	0	0	0	0	0
105377563	0	0	0	0	0
105377564	1	0	0	0	0
105377567	0	2	3	4	7
105377565	0	0	0	1	0
105377568	0	0	0	0	0
728081	0	0	0	0	0
101928679	0	0	0	0	0
107986205	0	0	0	0	0
55714	4437	3968	3488	3808	3916
105377573	0	0	0	0	0
90768	454	357	298	321	291
100302270	0	0	1	0	0
105377572	0	1	1	0	1
105377571	2	1	1	1	2
105377576	92	77	75	83	94
1635	3029	2578	2172	2353	2381
105377577	0	0	0	0	0
107986327	0	0	0	0	0
112268472	0	0	0	0	0
107986328	0	0	0	0	0
403315	0	0	0	0	0
105377578	1	1	0	0	0
152641	11	13	15	19	16
80014	1531	1412	1270	1425	1363
101928734	0	0	0	0	0
53842	49	41	41	47	43
100132463	0	1	1	2	1
107986217	0	0	0	0	0
55602	439	357	303	314	293
389247	5	5	5	3	6
3622	284	271	198	231	230
101929996	0	0	0	0	0
105377579	0	0	0	0	0
105377580	0	0	0	0	0
107986329	0	0	0	0	0
201965	679	586	456	520	516
60684	1373	1229	1026	1106	1094
105377581	0	1	0	0	0
56977	101	75	76	96	87
107986330	0	0	0	0	0
133121	0	1	3	1	0
105377582	0	1	2	0	0
105377584	0	1	0	0	1
728175	4	3	1	2	1
107986332	0	0	0	0	0
102723766	5	3	3	4	2
3660	666	508	485	561	561
105377585	7	3	10	3	3
105377586	0	0	0	0	1
836	800	733	556	599	637
201973	355	318	217	232	247
79682	107	71	54	65	45
2180	6495	5832	4058	4488	4992
643036	0	0	1	0	0
105377587	4	5	5	3	3
731424	30	14	16	9	17
100500818	0	0	0	0	0
100506229	6	5	4	4	7
100616111	0	0	0	0	0
107986333	0	0	0	0	0
391723	0	0	0	0	0
101928877	0	0	0	0	0
105377588	0	0	0	0	0
291	421	332	307	339	340
57587	3013	2642	2049	2376	2285
83891	1034	895	767	853	919
55805	151	148	104	118	123
107986206	5	6	2	1	2
353322	114	114	71	92	87
55325	975	865	542	637	664
441054	52	48	21	20	22
256309	48	41	17	27	28
105377590	12	6	2	6	7
27295	24	16	26	40	22
8470	1581	1421	1075	1196	1221
101928929	0	1	3	2	0
7098	189	166	63	77	90
25854	22	12	15	18	18
651430	8	7	5	7	6
285440	1797	1599	1097	1260	1234
3818	7	4	6	3	7
2160	0	3	0	0	0
285441	1	2	2	2	2
105377596	2	2	1	1	0
4543	1	0	1	1	1
2195	6634	6538	4834	5543	6200
107986334	16	7	9	7	14
102723906	0	0	0	0	1
105377599	1	0	0	0	0
105377600	0	0	0	0	0
107986335	0	0	0	0	0
339975	1	0	0	0	2
105377602	0	0	0	0	0
102723920	0	0	1	0	0
100506272	0	0	0	1	1
105377604	0	0	0	0	0
105377603	0	0	0	0	0
107983963	0	0	0	0	0
132625	2	1	0	1	1
205860	222	191	234	244	247
107986337	26	31	15	15	17
339976	7	7	10	7	3
105377606	0	1	1	0	0
105377607	0	0	0	0	0
105377608	0	0	1	2	0
105377609	18	8	6	16	15
401164	48	35	38	37	47
101930028	0	0	0	0	0
105377610	0	0	0	0	0
105377611	2	2	2	2	3
105377612	0	1	0	0	0
105377613	0	0	0	0	1
105377614	0	0	0	0	0
105377615	0	0	0	0	0
101928971	0	0	0	0	0
105377616	59	50	40	44	37
728339	15	6	7	5	2
105377619	0	0	1	0	0
105377617	0	0	0	0	0
2483	569	497	392	423	443
448831	2	2	1	0	0
100419743	0	0	0	0	0
107986338	0	0	0	1	0
100288687	1	0	0	0	0
100874392	38	37	35	45	34
105374602	0	0	0	0	0
153478	7	4	6	3	2
107986394	0	0	0	0	0
389257	0	0	0	0	0
133957	665	501	423	484	488
6389	2818	2380	1661	1766	1866
102467073	65	34	31	37	29
10016	1784	1463	1258	1328	1386
57491	1240	985	1068	1169	1158
116349	70	65	48	53	57
11336	1687	1459	1138	1295	1441
6550	384	347	252	300	302
25845	133	118	87	101	105
100288152	306	309	238	234	247
107986395	0	0	0	0	0
100616381	0	0	0	0	0
105374606	0	1	0	0	0
105374607	0	0	0	0	0
105374608	2	0	0	2	1
100996325	0	0	0	0	0
55722	78	72	59	61	69
11076	38	37	23	29	27
101929898	1	1	0	3	0
653082	15	12	11	12	12
101928768	1	1	0	4	0
79844	36	39	29	34	28
65980	967	848	671	731	743
9319	283	203	187	208	209
100506688	0	0	0	0	0
85409	0	0	0	0	0
10723	8	6	8	9	3
100616479	0	0	0	0	0
105374612	0	0	0	0	0
107986396	0	0	0	0	0
101928857	0	0	0	0	0
340024	0	0	0	0	0
348932	0	0	0	0	0
7015	3	3	2	3	1
100616235	0	0	0	0	0
81037	3244	2712	2485	2592	2713
100506791	0	0	0	0	0
6531	0	0	0	0	0
79888	961	943	679	743	669
102466103	0	0	0	0	0
107986397	0	0	0	0	0
728609	111	96	75	75	78
728613	103	103	84	90	92
105374614	0	0	0	0	0
100422966	0	0	0	0	0
101929003	10	6	9	6	12
64979	994	777	625	706	732
4726	1558	1305	1093	1166	1199
101929034	0	0	0	0	0
50805	2	0	2	0	1
101929056	0	0	1	0	0
101929081	2	5	3	4	2
112267929	0	0	0	0	0
112267947	0	0	0	0	0
105374616	0	0	0	0	0
105374618	0	0	0	0	0
100506858	0	0	0	0	0
107986398	0	0	0	0	0
153572	0	0	0	0	0
101234261	0	0	0	0	0
153571	0	0	0	0	0
105374620	0	0	0	0	0
107983966	0	0	0	0	0
107984098	0	0	0	0	0
105374621	0	0	0	0	0
102467074	0	0	0	0	0
285577	0	0	0	0	0
105374624	0	0	0	0	0
102467075	0	0	0	0	0
79192	0	0	0	0	0
107986399	0	0	0	0	0
105374625	0	0	0	0	0
105374626	0	0	0	0	0
105374627	0	0	0	0	0
107986400	0	0	0	0	0
101929153	0	0	0	0	0
105374629	0	0	0	0	0
105374630	0	0	0	0	0
340094	0	0	0	0	0
105374631	0	0	0	0	0
101929176	0	0	0	0	0
170690	109	105	88	92	105
101929200	85	64	42	53	69
23379	2581	2325	1875	2139	2230
105374634	0	0	0	0	0
105374636	0	0	0	0	0
401172	0	0	0	0	0
84246	1949	1524	1412	1560	1548
134111	0	0	0	0	0
105374639	0	0	0	0	0
255167	0	0	2	1	1
54888	2327	2014	1812	1989	1966
6715	964	832	568	536	599
100505625	2	1	0	5	2
11044	790	629	523	573	619
107986401	1	2	0	1	0
102724943	2	2	0	2	1
109729133	0	0	0	0	0
100422999	0	0	0	0	0
105374641	0	0	0	0	0
105374642	0	0	0	0	0
107986402	0	0	0	0	0
105374643	0	0	0	0	0
442132	0	0	0	0	0
105379638	0	0	0	0	0
101929261	0	0	0	0	0
105374645	0	0	0	0	0
105374644	0	0	0	0	0
107986403	0	0	0	0	0
108	0	0	0	0	0
105374646	0	0	0	0	0
134121	0	0	0	0	0
4552	1197	1027	994	1133	1086
79072	202	180	180	176	168
102723339	0	0	0	0	0
729506	9	8	3	9	8
100505738	124	119	107	94	121
100616142	1	3	0	1	2
105374647	0	0	0	0	0
101929307	40	42	26	37	37
101929284	1	1	1	2	1
9037	1171	1307	473	536	711
100616326	0	0	0	0	0
101929338	0	1	0	0	0
100505806	399	349	222	309	307
100113384	0	0	0	2	1
101929359	0	0	0	0	0
50834	0	0	0	0	0
285692	0	0	0	0	0
105374649	0	0	0	0	0
105374648	0	0	0	0	0
107986405	0	0	0	0	0
134145	358	313	238	284	319
22948	9415	7790	6048	6717	6947
134147	935	791	561	544	619
105374651	0	1	0	0	1
101929977	62	62	41	50	53
10299	3299	3035	2462	2806	2875
113218502	76	63	62	72	76
100505845	2	2	4	2	0
83853	22	25	29	28	21
105369214	1	0	0	0	0
102465138	0	0	0	0	0
101929412	2	1	1	2	5
389273	0	0	0	0	0
651746	124	120	118	102	94
1611	6238	5141	4376	4749	4750
105374652	0	0	0	1	0
102723441	0	0	0	0	0
105374654	0	0	4	2	1
1501	175	143	157	138	165
105374656	0	0	0	0	0
105374655	0	0	0	0	0
404663	0	0	0	0	0
105374657	5	4	5	8	6
105374658	5	2	4	5	5
105374659	1	1	2	1	0
105374660	24	18	20	27	19
1767	86	69	51	62	51
7204	5085	4761	3965	4405	4512
109623458	0	0	0	0	0
54491	61	75	33	39	45
106635684	261	203	177	192	201
90268	926	833	663	713	770
56172	1099	993	756	828	889
100130744	79	80	54	58	59
100616271	0	0	0	0	0
105374661	1	0	0	0	0
107986376	0	0	0	0	0
101929454	0	0	0	0	0
23194	1085	923	774	932	921
101929472	0	0	0	0	0
107986343	0	0	0	0	0
100126347	0	0	0	1	0
107986406	0	0	0	1	0
441061	0	0	0	0	0
107986407	0	0	0	1	0
105379640	0	0	0	0	0
401176	0	0	0	0	0
101929505	1	0	0	0	0
105374663	2	0	0	0	1
90441	1843	1514	1404	1522	1609
54463	2084	1733	1246	1275	1410
101929524	23	14	15	8	19
4651	2706	2500	2446	2875	2924
285696	3	7	0	1	3
113218490	0	0	0	0	0
105374664	0	1	0	0	1
10409	5001	4300	3360	3696	3765
401177	3	0	0	1	0
101929544	0	0	0	0	1
102723526	0	0	0	0	0
340096	0	0	0	0	0
391769	0	0	0	0	0
105374666	0	0	0	0	0
646241	1	0	0	0	0
105374668	0	0	0	0	0
107986408	23	19	10	11	15
105374669	0	0	0	0	0
1016	103	90	57	44	62
105374672	0	0	0	0	0
102725105	0	0	1	0	0
105374676	3	0	0	0	0
105374677	0	0	0	0	0
112267938	8	8	6	7	7
105374673	0	0	0	0	0
105374678	0	0	0	0	0
102723561	0	0	0	0	0
728411	155	149	125	135	145
105374685	0	0	0	0	0
1010	2	2	3	3	4
105374683	0	0	0	0	0
106635539	306	247	175	213	197
107986345	0	1	0	0	0
5369	0	0	0	0	0
105374682	0	0	0	1	0
105374681	0	1	1	0	0
101929617	2	3	0	2	0
105374686	0	0	0	0	0
105374687	0	0	0	0	0
105374688	0	0	0	0	0
56979	0	0	1	0	0
107986377	0	0	0	0	0
439936	0	0	0	0	0
105374689	0	0	0	0	0
1008	2	2	1	0	0
340107	0	0	0	0	0
105374694	23	24	18	18	21
105374693	0	0	0	0	0
1007	0	0	0	0	0
105374695	0	0	0	0	0
643401	259	199	157	150	192
105374696	4	8	5	3	7
105374698	0	0	0	0	0
105374701	0	0	0	0	0
107986409	0	0	0	0	0
729862	0	0	3	0	0
107986410	0	0	0	0	0
101929645	0	0	0	0	0
105374699	0	0	0	0	0
101929660	0	0	0	0	1
101929681	0	0	0	0	0
105374702	0	0	0	0	0
105374703	0	0	0	0	0
105374704	0	0	0	0	0
105374705	0	0	0	0	0
105374706	0	0	0	0	0
105374707	0	0	0	0	0
1004	0	0	0	1	0
105374709	0	0	0	0	0
29102	1449	1354	1060	1196	1125
55322	713	570	495	530	528
23037	10	3	2	5	4
100422874	0	0	0	0	0
105374711	2	0	0	0	0
64083	3220	2685	2036	2316	2291
54545	1282	1150	905	1011	955
51663	4362	3737	3320	3615	3589
693164	0	0	0	0	1
10923	2781	2405	1798	2043	2056
105374714	0	0	0	0	0
4883	53	35	47	63	54
340113	0	0	0	0	0
105374715	11	4	2	6	6
105374716	0	0	1	0	0
107986411	14	22	17	30	21
6897	9387	7960	6396	7255	7360
105374717	0	0	0	0	0
81792	346	300	261	275	262
51289	0	0	0	0	0
51151	2	0	0	0	0
23600	161	140	93	120	123
100534612	142	123	85	103	111
114899	14	12	15	14	20
646652	2	5	3	2	4
105374719	1	2	1	0	0
105374721	0	0	0	0	0
105374723	14	17	9	11	10
26064	5717	5340	4146	4454	4753
101929704	53	45	37	40	43
153657	21	11	7	11	9
5810	559	452	375	410	451
55299	899	743	660	692	694
134218	1986	1787	1291	1428	1436
64902	0	0	0	0	0
5618	32	42	16	15	23
79925	262	237	168	228	234
105374724	2	0	1	2	0
3575	89	81	91	105	114
133690	2	1	0	0	1
100506406	0	0	0	0	0
133688	0	0	0	0	0
167127	1	0	0	0	0
92255	1308	1165	1038	1179	1120
693165	0	0	0	0	0
6502	191	135	100	120	150
133686	1192	955	774	894	922
202151	1	4	1	3	3
6507	494	398	220	251	258
107986413	5	0	1	0	0
107986412	3	5	4	4	3
646719	222	230	158	186	161
25836	2227	2111	1658	1868	1843
65250	1146	1029	851	949	946
105374727	15	14	20	18	21
9631	1047	1001	826	854	844
55100	818	679	526	615	545
2668	629	601	389	426	451
100861519	86	89	43	60	56
105374728	5	5	1	5	7
105374729	0	1	3	2	2
105374731	1	0	0	0	0
105374730	0	0	0	0	0
101929745	0	0	0	0	0
133584	13	12	12	10	10
100852408	0	0	0	0	0
100506475	0	0	0	0	0
105374732	6	5	7	12	15
3977	1729	1425	1076	1189	1136
100506495	26	33	12	16	13
100500824	3	4	3	1	2
105374735	0	0	0	0	0
101929768	14	7	11	4	11
101926904	0	0	0	0	2
107986414	53	34	18	14	19
105374733	7	7	2	2	2
112267930	1	1	0	0	3
9180	3551	3175	2284	2432	2678
253260	1077	909	830	885	976
2533	0	1	1	0	2
735	3	1	0	0	0
1601	6154	5541	4142	4513	4617
112267931	1	0	0	0	0
101926940	4	0	2	6	5
102467077	0	0	0	0	0
105374736	0	0	0	0	0
105374737	0	0	0	0	0
5734	183	222	99	122	148
23548	491	430	358	389	379
5562	1902	1667	1524	1708	1748
6167	14114	11536	9758	10531	10831
619564	0	0	0	1	0
84674	124	102	79	89	87
730	1	0	0	1	1
133558	0	1	0	0	0
105374739	0	1	1	0	0
729	0	0	0	0	0
102723740	0	0	0	0	0
345557	0	0	0	0	0
105374740	0	0	0	0	0
5019	3176	2734	1520	1754	1827
102723752	5	6	2	1	3
100874002	99	96	44	56	47
285636	2442	2148	1804	2064	1984
26272	1593	1369	1093	1260	1217
101926960	0	0	0	0	0
2690	37	50	38	37	49
100129792	195	159	179	200	182
6414	65	47	63	55	63
105374745	8	12	5	6	7
643977	1177	1030	885	1060	920
105374746	61	54	33	40	36
648987	567	472	285	380	381
105374748	48	36	24	31	20
389289	17	10	14	10	9
153684	28	32	16	18	13
100132356	46	48	27	29	33
100506639	59	52	39	39	35
7690	726	571	525	545	540
167359	45	42	33	45	47
3157	4574	4405	1998	2269	2695
56477	1	0	0	0	0
64417	743	611	444	486	483
105374749	11	9	5	5	6
375444	43	30	31	23	24
10605	3444	2853	2278	2629	2614
100652772	260	221	211	222	221
23530	1284	1109	886	1060	1056
2255	0	1	0	0	0
101927075	2	5	3	1	5
102723839	1	0	2	0	0
100506674	108	72	37	52	47
10884	1090	907	803	862	807
348980	0	0	0	0	0
133418	0	1	0	1	1
79668	777	686	658	665	706
100287592	0	0	0	0	0
107986379	0	0	0	2	0
642366	15	12	9	10	9
3670	41	37	26	18	30
105378959	0	0	0	0	0
105378960	0	0	0	0	0
105378961	0	0	0	0	0
105378962	0	0	0	0	0
105378963	19	12	15	17	16
105378964	0	1	1	2	0
3672	1137	959	792	865	879
53918	2421	1956	1943	2063	2022
3673	1257	1143	479	574	638
4338	1592	1268	1090	1193	1152
257396	233	203	144	169	186
107986380	2	1	1	0	2
105378965	0	1	0	0	1
10468	465	426	317	339	318
4724	1218	973	773	846	893
105378966	0	1	1	0	0
54622	624	532	359	392	403
693166	0	0	0	0	1
104355136	1	1	2	1	0
8988	18	11	4	6	12
112574	1303	1172	799	989	909
105378967	1	0	1	0	0
105378968	1	0	0	0	0
102467080	1	0	0	0	0
105378969	0	0	0	1	0
11082	0	1	1	1	1
102467081	0	0	0	0	0
3003	1	0	0	0	1
105378971	0	0	0	0	0
3001	0	0	0	0	0
166979	8	3	6	8	3
493869	2729	2514	1531	1667	1785
554213	0	0	0	0	0
693123	0	0	0	0	0
100313923	0	0	0	0	0
345643	4	0	0	2	1
10309	297	284	210	234	229
54505	1534	1356	993	1189	1156
105378973	42	39	28	34	35
23517	2100	1820	1521	1713	1804
107986415	0	0	0	0	0
8611	648	534	484	467	507
100847019	0	0	0	0	0
379013	4	3	3	1	1
105378975	4	2	2	0	1
153129	749	636	526	543	564
54514	3	0	1	0	0
133396	6285	5318	4550	5149	5022
3572	7663	6765	6064	6762	6981
441072	10	6	7	8	5
105378976	0	0	0	0	0
79722	7	3	2	3	4
101928419	19	13	7	11	11
105378977	0	0	0	0	0
102467147	1	0	0	0	1
101928448	0	0	0	0	0
105378978	0	0	0	0	0
105378979	0	0	0	0	0
4214	76	60	69	64	59
105378980	5	3	5	4	4
133383	252	209	198	176	186
166968	583	477	386	400	449
65056	2645	2344	2111	2302	2300
107986381	0	0	0	0	0
345651	3	1	0	0	0
102724122	0	0	0	1	0
100996645	0	1	0	0	0
101928505	0	1	0	0	0
101928539	0	0	0	0	0
101928569	2	3	4	5	5
105378983	4	4	5	1	4
105378984	0	0	0	0	0
10769	2221	1971	2023	2330	2250
202309	0	0	0	0	0
100616339	0	0	0	0	0
101928600	0	0	0	0	0
115827	0	1	0	1	0
5144	979	830	766	842	745
107986348	2	0	3	2	1
107986347	0	0	1	0	0
693167	0	0	0	0	0
105378988	2	3	3	0	0
107986350	3	6	1	2	9
25859	19	31	26	21	27
55789	39	31	20	17	25
79993	3245	2667	1984	2264	2184
1161	382	302	246	267	260
105378991	29	20	23	26	22
91942	1001	817	824	920	856
643155	2227	1820	1596	1852	1845
101928630	151	132	119	132	122
105378992	0	1	0	1	0
105378993	0	0	0	0	0
105378994	0	1	0	1	0
57688	910	875	748	854	797
105378997	0	0	0	0	0
285668	0	0	0	0	0
101928651	0	0	0	0	0
100506526	0	0	0	0	0
105378995	0	0	0	0	0
105378998	0	0	0	0	0
3796	2641	2258	1958	2191	2202
27292	1404	1164	987	1105	1063
51194	971	802	687	801	777
101180901	231	209	163	191	168
100130733	8	5	4	3	2
107986418	0	0	0	0	0
107986416	0	0	0	0	0
105378999	0	0	0	0	0
3350	0	0	0	0	0
285671	77	76	58	76	63
401190	0	1	0	1	0
100132916	5	2	3	4	3
285672	957	815	653	750	694
10283	1681	1389	1136	1315	1211
107986419	0	0	0	0	0
11174	69	52	10	28	32
64105	129	117	65	82	79
23398	825	693	574	663	672
373	642	545	486	567	543
80006	744	625	489	531	537
112441434	107	101	76	87	85
54557	4152	3465	3053	3445	3486
57486	899	785	511	604	601
55914	3920	3424	2892	3360	3269
100303749	0	0	0	0	1
140890	1320	1287	972	1066	1190
101928741	0	1	0	1	0
105379004	0	0	0	0	0
105379003	2	2	1	0	0
105379002	0	0	0	0	0
101928769	0	0	0	0	0
375449	210	163	123	148	161
101928794	10	14	13	15	11
4064	0	0	0	0	0
101928819	0	1	0	1	1
105379006	0	0	0	0	0
105379005	1	0	0	2	0
101928858	0	0	0	0	0
105379007	0	0	0	0	0
107986420	0	0	0	0	0
102467655	0	0	0	0	0
5295	1001	945	657	738	747
105379013	1	1	1	0	1
105379012	0	0	0	0	0
105379011	0	0	0	0	0
105379010	0	0	0	0	0
105379014	0	0	0	0	0
105379015	0	0	0	0	0
107984116	0	0	0	0	0
101928885	0	0	0	1	0
64924	2743	2392	1980	2261	2276
109616958	0	0	0	0	0
891	279	207	167	202	184
112267932	44	34	29	30	40
64946	139	161	104	130	115
92259	923	733	594	627	699
1022	1230	972	861	957	977
202243	244	233	192	223	204
102157402	1321	1073	919	1091	1069
6880	2978	2420	2157	2346	2292
5884	2535	2178	1766	1929	1943
153562	2	4	7	4	4
101928924	0	0	0	1	0
100506658	122	106	122	135	122
109617019	0	0	0	0	0
728340	761	687	615	689	654
653188	9	13	4	10	14
107986357	0	0	0	0	0
105379623	2	1	1	2	1
105369228	10	6	6	6	8
112267941	46	45	23	28	35
728492	289	196	173	188	185
107986372	24	17	14	19	18
6607	1109	910	791	888	937
11039	53	56	30	37	53
112267939	1	2	1	1	2
112267940	1	1	1	1	1
107986356	1	1	1	1	1
105379021	2	3	1	1	4
653238	671	627	518	611	596
11042	41	40	22	34	43
441081	5	6	3	3	5
105379020	3	1	1	2	1
107986355	1	1	1	1	1
107986358	0	0	0	0	0
653080	35	31	22	27	29
101929599	3	2	1	1	3
8293	282	185	162	177	178
107986373	25	18	14	20	19
6606	1164	941	841	932	978
4671	82	84	52	61	68
112267942	13	6	7	8	8
2966	532	482	410	461	451
647859	8	9	9	12	15
109617021	0	0	0	0	0
100049076	8	14	8	13	16
105379016	1	1	1	1	1
107986421	2	2	0	1	3
102724392	1	0	0	0	0
105379026	0	0	0	0	0
105379025	0	0	0	0	0
5370	0	0	0	0	0
55814	1345	1326	1069	1202	1220
64087	1439	1180	870	1115	1055
9607	0	0	0	0	0
105379027	0	0	0	0	0
107986382	0	0	0	0	0
105379028	180	203	174	197	200
4131	28112	25011	23619	27911	26869
100616377	0	0	0	0	0
23107	2654	2198	1728	1847	1883
107986422	6	1	1	1	2
79810	635	516	476	533	471
167465	1	2	0	0	1
102503427	0	0	0	0	0
102477328	0	0	0	1	0
3842	5953	4969	5181	5822	5737
100616152	0	0	0	0	0
115548	591	519	363	491	522
134285	163	161	58	63	72
105379030	0	0	0	0	0
134288	0	0	0	0	0
340090	0	0	0	0	1
105379031	0	0	0	0	0
105379033	0	0	0	0	0
107986383	5	7	4	3	8
2297	2607	2198	1589	1702	1777
104355294	3	0	1	0	0
689	11835	9558	8024	8558	8891
57763	688	572	400	465	511
84135	873	721	618	744	729
64283	1499	1306	1281	1482	1378
107986423	1	0	0	0	0
105379034	73	69	71	54	48
105379036	1	3	8	3	5
105379035	7	14	15	18	15
102503429	0	0	0	0	0
101929082	0	0	0	0	0
104310351	0	0	0	0	0
8507	476	451	277	314	348
3074	5914	5173	4225	4612	4800
84340	1798	1432	1377	1516	1555
10412	3501	2800	2390	2627	2693
26049	48	39	51	63	62
441086	1	1	1	2	5
105379039	0	0	0	0	1
105379040	2	2	2	1	2
51301	62	58	44	44	47
256006	40	37	30	33	27
3156	3217	2852	1714	1917	2104
10087	1934	1737	1199	1419	1485
51426	1032	879	674	809	780
728780	3	4	2	1	2
107986424	0	1	1	2	1
134359	231	198	190	213	197
441087	38	26	31	33	34
22987	0	0	0	0	0
105379041	0	0	0	0	0
105379042	0	0	0	0	0
10788	3	7	4	2	4
101929109	0	0	0	0	1
2151	243	226	384	491	390
100302746	0	0	0	0	0
2149	576	536	377	404	429
2150	186	163	156	159	157
170591	31	25	23	27	21
1393	166	147	133	134	145
55109	2086	1778	1412	1595	1596
84327	636	569	431	534	472
677828	1	0	2	1	0
728723	45	73	43	34	43
8622	265	229	176	174	222
55255	3090	2696	2003	2189	2199
23440	0	1	1	1	1
6902	4473	3685	2928	3338	3332
101929154	0	0	0	0	0
8546	2665	2243	1759	2007	2036
728769	264	208	209	227	210
9522	2191	2003	1372	1601	1644
10184	4765	4313	3329	3689	3717
411	594	541	436	457	481
29958	432	392	293	333	369
23743	1161	1010	1139	1295	1239
635	110	124	101	107	97
133746	2388	2131	1809	2138	2096
102724530	6	9	2	2	2
101929201	2	3	2	4	1
9456	602	561	484	546	544
107986426	0	0	0	0	0
105379047	0	0	0	0	0
167153	2386	1971	1562	1807	1787
202333	12	23	6	16	16
102724557	6	7	3	6	5
105379048	0	1	1	0	1
105616916	0	0	0	0	0
345778	1463	1261	1153	1283	1272
7060	167	137	115	154	133
101929215	10	10	7	11	9
256987	4300	3721	2667	2954	2986
644936	5	7	3	5	5
84654	0	0	0	0	0
441089	111	98	76	95	87
9765	1922	1708	1352	1517	1633
167555	105	89	41	40	37
340120	0	0	0	0	0
103689917	0	1	0	0	1
1719	778	650	507	552	608
100462981	21	13	11	13	11
4437	981	820	688	695	732
107986428	0	2	3	3	5
102524628	1	1	3	2	0
5924	93	77	99	97	102
107986359	0	0	0	0	0
1160	165	160	106	130	153
100131067	345	284	251	282	267
84240	949	791	707	806	829
134526	5	7	1	0	6
23635	715	624	310	375	357
107986384	0	0	0	0	0
107986385	0	0	0	0	0
83734	348	266	192	184	184
6228	21869	18156	15526	17188	17625
92270	250	208	204	204	214
105379050	0	0	0	0	0
100616297	0	0	0	0	0
102546175	0	0	0	0	0
107986430	0	0	0	0	0
105379051	1	0	1	0	0
105379052	3	2	3	6	4
153339	3014	2526	1969	2235	2182
677765	0	0	0	0	0
7518	265	216	150	196	190
105379053	1	0	2	0	0
1462	1287	1129	465	555	569
107986431	0	1	0	0	0
105379054	0	0	0	0	1
1404	0	0	0	0	0
105379055	0	0	0	0	0
107986386	0	0	0	0	0
10085	2993	2809	1836	2125	2068
105379057	120	111	59	76	84
105379059	0	0	0	0	0
101929321	0	0	0	0	0
105379061	0	0	0	0	0
